car;area;mun
 RN-2406106-9DACBC446870436890C16CECCF3AE06E;63827;Jucurutu
 RN-2406106-F7BBFA00401746FB914EF56584C4E175;15117;Jucurutu
 RN-2406106-555137A532C6454EBF39746E46BC7E15;982378;Jucurutu
 RN-2406106-65955079FAA243BBB3E472A4808AF848;0.7261;Jucurutu
 RN-2406106-8B3C0A17859A4156834C1673AC8DBED9;84354;Jucurutu
 RN-2406106-B3DE0F6FC6614132AA9B7E30344AE315;15293;Jucurutu
 RN-2406106-02E286570A414E709DB57C348E9BD34E;818114;Jucurutu
 RN-2406106-AD3AC6E7231C4B96A5675AE6E12C7920;758393;Jucurutu
 RN-2406106-ACCBA0480255461C8AB737D6F9109378;38396;Jucurutu
 RN-2406106-7F238F63069746D58EE14EFACFB07C72;79305;Jucurutu
 RN-2406106-25B78C19F714448EB62462374B5A47E9;106056;Jucurutu
 RN-2406106-65EB2385CB0C4CA0A8CD46F8764C6B18;1264084;Jucurutu
 RN-2406106-79D6C9B9B97D45549095F3A9A1F94CAA;471321;Jucurutu
 RN-2406106-5CEA902BC0474E3EAD1128FFA33865D1;122556;Jucurutu
 RN-2406106-B3D8A02360D94071B36046F65FDC9A2A;10761;Jucurutu
 RN-2406106-13A5F19FACAF4AB6896B0088528B09F2;408496;Jucurutu
 RN-2406106-0103A0C350EE4907A6D543AACF7E9EED;14888;Jucurutu
 RN-2406106-28078229AB014449B59977024B2CB581;23605;Jucurutu
 RN-2406106-DDA4745D85174139AEC8C9DD58BF5970;1077859;Jucurutu
 RN-2406106-9FE0D509CCFC411A9FE2F754852A45A0;28003;Jucurutu
 RN-2406106-96C4E6DAB3E643A48E71898A7B297AF1;19864;Jucurutu
 RN-2406106-DAA679FC10C04B57ABE3942C414CABCE;47335;Jucurutu
 RN-2406106-373336CAA2B24098A241C0A96E49B977;56515;Jucurutu
 RN-2406106-23DE5D9CA38642719242E4E14508A7D5;1052759;Jucurutu
 RN-2406106-A90EA97FDA0C485FAABD55171EB3855B;70432;Jucurutu
 RN-2406106-3F9889503A3B4A04A30D52DE583262CE;13570;Jucurutu
 RN-2406106-325725C630BC4FE3AAF0B7AF1EB0D4E7;319254;Jucurutu
 RN-2406106-423ABCCA23E5410084E16AE1490EFC50;90819;Jucurutu
 RN-2406106-BD6B3ADAC3AC4393B9152A0E099C3392;13972;Jucurutu
 RN-2406106-542A92325A2140F0A3AD83AC3325A96F;39736;Jucurutu
 RN-2406106-23E9E1CBF9DB43399A8625738649B786;10799;Jucurutu
 RN-2406106-C72FDA8E72CE425EA9C9C354B36B3C1F;177541;Jucurutu
 RN-2406106-38CB1CF218C94155B4CC873438207C00;440021;Jucurutu
 RN-2406106-60A74117258F45709D8CCD7284A0E6D9;0.7417;Jucurutu
 RN-2406106-229EAD821FC14259BD2BC15714D02FDE;51313;Jucurutu
 RN-2406106-40CA6C1A85644BCA930443C05163BB52;340097;Jucurutu
 RN-2406106-FCD2671D2CA44B759C2E2163EADAE235;12728;Jucurutu
 RN-2406106-C74DF3B645C14514B6664F900F28CE2D;38117;Jucurutu
 RN-2406106-8D2AD4666CC34631A0652794E9FDEA9E;236295;Jucurutu
 RN-2406106-B644309AE28945ABA005803F68B96FCA;0.3476;Jucurutu
 RN-2406106-D1A4A4D7888F4E5989306E17F9C06060;26690;Jucurutu
 RN-2406106-C6921017F0414C80A41B857BBB001258;1275119;Jucurutu
 RN-2406106-484922820BBA4C7B9B52945990195D2F;1022015;Jucurutu
 RN-2406106-AA33B739C90446E38ACCE5E62B8F4AAF;332490;Jucurutu
 RN-2406106-4A21E0CF6C644D8DB688692BB135E936;68342;Jucurutu
 RN-2406106-5D73808957EF4E67AFB2719957ECFE0A;68847;Jucurutu
 RN-2406106-374C27612E014A989C81418D0F831BCF;33042;Jucurutu
 RN-2406106-595C73FC447040F09EEA0BD83FB97CB5;581917;Jucurutu
 RN-2406106-3F01F656522C42DFAA108CD7464FABD0;9052613;Jucurutu
 RN-2406106-36C50320E465468CB3D4E7FBA98D05EE;2560285;Jucurutu
 RN-2406106-05CEBE39F84F4777B6FC86C31922A6B3;31959;Jucurutu
 RN-2406106-9AA691EE5F2C4F43A20E7A57B674767D;299340;Jucurutu
 RN-2406106-44ABAD3BD92A4E92885911738C18B299;582132;Jucurutu
 RN-2406106-47A61D4994EF4AF49A27ECBF97A607EE;364539;Jucurutu
 RN-2406106-B4A21E0117814DBFBDCC1E2F9C3B8B58;0.4960;Jucurutu
 RN-2406106-26AE4D7DF1F147FC8F28CA4FFCCB66D0;8410367;Jucurutu
 RN-2406106-8E785155516746E5A88BF42349F39D30;151269;Jucurutu
 RN-2406106-930177155C58478BB33D1197FEF8715B;0.4534;Jucurutu
 RN-2406106-144E3D90259E44D480DE66A100BDFC67;0.9686;Jucurutu
 RN-2406106-F3568EE98E4044A0AD69AF37EEF2A356;4550929;Jucurutu
